기준_년분기_코드,상권_코드_명,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
2024-01-01,마장역 2번,패스트푸드점,41647892.0,1334,29321917.0,12325975.0,0.0,6703127.0,5716361.0,6730359.0,10172070.0,8394950.0,3931025.0,470299.0,0.0,3099590.0,3849251.0,18662332.0,15566420,21136292.0,16328210.0,131856,5949163.0,12373318.0,7467265.0,8386578.0,3156324.0,876,458,0,227,188,227,234,258,200,8,0,160,236,745,185,778,513,4,239,446,218,220,165
2024-01-01,마장역 2번,분식전문점,136691372.0,10568,126167480.0,10523892.0,24217436.0,24354957.0,25723530.0,26311686.0,25559871.0,9776976.0,746916.0,0.0,6918392.0,89231970.0,19648657.0,20892353.0,0,49136330.0,33872258.0,173335,9061097.0,22569965.0,23309604.0,15917110.0,11977476.0,9939,629,1967,1892,2419,1934,1727,553,76,0,962,5179,2094,2333,0,5209,4102,13,1110,2390,2584,1882,1333
2024-01-01,마장역 2번,호프-간이주점,162067220.0,4202,116463639.0,45603581.0,19043517.0,26408438.0,28683541.0,18908854.0,23419289.0,30086771.0,15516810.0,23884291.0,0.0,7557385.0,113194.0,38868981.0,91643369,107507273.0,34297716.0,0,4505239.0,34457026.0,48962794.0,36545767.0,17334165.0,3158,1044,651,690,665,566,586,632,412,546,0,506,13,1083,2054,2904,939,0,112,933,1270,968,563
2024-01-01,마장역 2번,커피-음료,156026033.0,21508,109599073.0,46426960.0,23129802.0,18963540.0,20817432.0,24564909.0,22123390.0,27551516.0,18875444.0,0.0,15979388.0,47139686.0,42453629.0,46344954.0,4108376,71102807.0,71309575.0,136654,17557612.0,42390957.0,26260730.0,28400179.0,27666251.0,15403,6105,3165,2489,3103,3486,3160,3514,2591,0,2665,6272,6443,5676,452,9542,10781,32,3064,6432,3669,3962,3162
2024-01-01,마장역 3번,한식음식점,2119008202.0,92896,1439255747.0,679752455.0,310552919.0,226260933.0,235492638.0,344739628.0,322209629.0,371727897.0,308024558.0,91384714.0,130106473.0,502073487.0,299455669.0,681278789.0,414709070,1412979658.0,387086383.0,1678671,124551981.0,436857832.0,244673954.0,340699812.0,651603790.0,69031,23865,13206,13410,13671,14762,13982,12551,11314,6676,9592,30166,13276,25353,7833,77277,10498,86,2418,5450,7310,17036,55479
2024-01-01,마장역 3번,반찬가게,91967074.0,3784,81622355.0,10344719.0,15643233.0,16904785.0,14760147.0,7947772.0,26366418.0,3532343.0,6812376.0,0.0,8326238.0,19806352.0,14507837.0,43523512.0,5803135,73926893.0,12741666.0,0,10470874.0,16904784.0,1009241.0,4036963.0,54246696.0,3028,756,505,757,883,252,631,252,504,0,378,1136,631,1261,378,2775,757,0,252,630,126,378,2145
2024-01-01,뚝섬역교차로,한식음식점,506847283.0,24247,432453613.0,74393670.0,76308219.0,92256840.0,98759197.0,87156873.0,77972484.0,43928542.0,30465128.0,1672828.0,4772514.0,274900997.0,29510326.0,158802647.0,37187971,223508005.0,128665130.0,641030,108099741.0,122271106.0,52830722.0,45030331.0,23300205.0,22831,1416,4157,5001,4834,5097,3742,782,634,39,255,17460,832,5257,404,15277,5205,22,7223,7704,2331,2475,729
2024-01-01,뚝섬역교차로,커피-음료,469277238.0,27836,392213778.0,77063460.0,108681159.0,67730217.0,88371353.0,59303737.0,68127312.0,51167468.0,25895992.0,5936221.0,37377201.0,127953227.0,111817937.0,91073372.0,95119280,205638623.0,185309925.0,4150433,103212596.0,127750283.0,101101677.0,37280552.0,17453008.0,24820,3016,4471,5471,5057,4948,4873,1998,1018,139,5676,11677,4940,3640,1764,11421,12678,236,7066,8352,4091,2539,1808
2024-01-01,사근동살곶이상점가,한식음식점,890058492.0,48345,726003160.0,164055332.0,138343475.0,147476325.0,142166260.0,147731053.0,150286047.0,86195641.0,77859691.0,17050690.0,40799809.0,465295442.0,94538419.0,248656549.0,23717583,497485005.0,240271236.0,5807475,278912214.0,112375837.0,102261561.0,171372489.0,67026663.0,38691,9654,7181,7953,7887,8106,7564,5307,4347,577,2957,24177,6048,13195,1391,29090,15828,548,21204,6664,4869,8378,3253
2024-01-01,사근동살곶이상점가,양식음식점,54863404.0,2438,49322301.0,5541103.0,7940806.0,9450957.0,8878997.0,9568655.0,13482886.0,3868997.0,1672106.0,0.0,0.0,31248173.0,5847998.0,17767233.0,0,19659419.0,20987669.0,378875,21198018.0,7603272.0,3721144.0,5311543.0,2434234.0,2169,269,390,433,443,427,476,147,122,0,0,1354,277,807,0,977,1181,29,1236,404,176,240,79
2024-01-01,사근동살곶이상점가,패스트푸드점,22810425.0,1719,19310256.0,3500169.0,7044502.0,3504725.0,2309852.0,2282361.0,4168816.0,2276705.0,1223464.0,0.0,548422.0,9234849.0,3345307.0,9346233.0,335614,7079105.0,10164723.0,214151,8754456.0,1897028.0,1514474.0,3049762.0,1813958.0,1449,270,342,283,241,242,341,146,124,0,67,483,307,848,14,568,1118,28,1014,174,142,251,79
2024-01-01,사근동살곶이상점가,분식전문점,78613952.0,6937,65872154.0,12741798.0,12977410.0,15485483.0,12954617.0,12327359.0,12127285.0,6385383.0,6356415.0,0.0,1294303.0,31431367.0,13525875.0,30925194.0,1437213,31847892.0,40367929.0,3115066,41199994.0,13346876.0,6408675.0,6065433.0,2079779.0,5980,957,1109,1264,1258,1240,1109,529,428,0,140,3159,1001,2545,92,2469,4258,291,3947,1029,649,574,237
2024-01-01,사근동살곶이상점가,호프-간이주점,11019130.0,219,8840953.0,2178177.0,1547270.0,1530721.0,1435569.0,1507968.0,2819425.0,953599.0,1224578.0,4354283.0,0.0,0.0,70330.0,1725165.0,4869352,7990783.0,3028347.0,0,3200036.0,794321.0,2000282.0,3870244.0,1154247.0,171,48,29,38,32,25,47,24,24,71,0,0,4,41,103,148,71,0,66,12,37,75,29
2024-01-01,사근동살곶이상점가,커피-음료,202017993.0,28171,160977314.0,41040679.0,26619068.0,32213912.0,37852006.0,32956464.0,31335864.0,19819190.0,21221489.0,0.0,29039216.0,99735466.0,39796113.0,31411168.0,2036030,70400565.0,101963932.0,1647603,81610157.0,34731643.0,17424999.0,27096842.0,9853251.0,21392,6779,4017,4306,4375,4206,4488,3204,3575,0,4321,12722,6101,4696,331,11364,16009,268,14075,5709,2474,3710,1142
2024-01-01,서울숲역 1번,한식음식점,91372255.0,3178,74913587.0,16458668.0,15726255.0,13413637.0,16189977.0,15950190.0,13633528.0,10046965.0,6411703.0,0.0,0.0,42880694.0,5585000.0,28026390.0,14880171,24150513.0,45842845.0,680523,22556872.0,23808865.0,11322197.0,7796330.0,3828573.0,2744,434,415,564,578,668,519,255,179,0,0,2100,204,613,261,837,1913,10,977,1019,408,246,89
2024-01-01,서울숲역 1번,커피-음료,125658097.0,12034,84584911.0,41073186.0,14569207.0,15089777.0,15633978.0,19039521.0,20252428.0,22952062.0,18121124.0,0.0,4076235.0,41000110.0,36952042.0,35131958.0,8497752,40513586.0,71290690.0,1567092,41734160.0,37040446.0,14775793.0,13328394.0,3358389.0,8531,3503,1394,1533,1666,1914,2024,1940,1563,0,652,4133,3405,3101,743,4241,6800,136,4194,3871,1362,1166,311
2024-01-01,성수1가1동주민센터,한식음식점,248683572.0,7501,213654251.0,35029321.0,43253412.0,36695310.0,50730391.0,40859816.0,42115322.0,25084531.0,9944790.0,156460.0,0.0,99797844.0,8596494.0,108858059.0,31274715,103699267.0,53548741.0,136533,19923748.0,48712033.0,28666855.0,26192060.0,33616780.0,6964,537,1441,1329,1410,1486,1298,423,114,2,0,5000,349,1854,296,3650,1833,14,637,1644,916,1107,1165
2024-01-01,성수1가1동주민센터,분식전문점,179494760.0,16786,165472279.0,14022481.0,25055308.0,37251985.0,38418543.0,35236498.0,29509945.0,13197297.0,825184.0,0.0,7903682.0,108280001.0,17929333.0,45381744.0,0,70876545.0,58246930.0,152603,21163376.0,41947620.0,26930397.0,23950690.0,14978789.0,15487,1299,2487,3412,3630,3030,2928,1209,90,0,734,10343,1854,3855,0,7947,5991,23,2386,4115,2826,2781,1808
2024-01-01,성수1가1동주민센터,커피-음료,166652371.0,21574,161995438.0,4656933.0,25717425.0,32107127.0,35852683.0,32715887.0,35602316.0,4656933.0,0.0,0.0,43611473.0,80358011.0,37048640.0,5634247.0,0,56507197.0,68460026.0,40432,32222722.0,53275335.0,24704553.0,8398444.0,6325737.0,20921,653,3525,4448,4800,4280,3868,653,0,0,7589,9050,4323,612,0,7537,10979,10,5329,7869,3276,1203,830
2024-01-01,성원중학교,한식음식점,2176885207.0,77356,1639606457.0,537278750.0,265917853.0,321598469.0,296771799.0,307753520.0,447564816.0,334573860.0,202704890.0,22589985.0,32626891.0,667294570.0,307692529.0,822786026.0,323895206,1204261754.0,530474359.0,2184206,148649451.0,397347951.0,384555997.0,429202791.0,372795715.0,59957,17399,11565,13169,9504,12437,13282,10794,6605,200,3237,36421,11137,22117,4244,47938,21446,91,6201,14860,14369,19753,14105
2024-01-01,성원중학교,양식음식점,97417149.0,424,76623033.0,20794116.0,5204982.0,11910339.0,20893901.0,22440838.0,16172973.0,16507478.0,4286638.0,0.0,0.0,1941480.0,4288703.0,27229235.0,63957731,34386538.0,33460346.0,0,11578672.0,29247889.0,8184568.0,9447535.0,9388221.0,353,71,31,73,94,66,89,51,20,0,0,109,15,124,176,108,217,0,62,140,45,35,41
2024-01-01,성원중학교,제과점,112361696.0,9300,80063227.0,32298469.0,14358824.0,18975002.0,12865284.0,16314279.0,17549838.0,19813737.0,12484732.0,56732.0,14444071.0,28700328.0,20514524.0,37440014.0,11206027,57470078.0,47215951.0,162880,5293825.0,26660521.0,24656842.0,26917755.0,20994207.0,6613,2687,1373,1434,1208,1314,1284,1552,1135,15,1553,2059,1762,2910,1001,3971,4912,30,806,2253,2015,2045,1731
2024-01-01,성원중학교,패스트푸드점,132025655.0,6856,90807015.0,41218640.0,15076773.0,13324696.0,23528283.0,14460004.0,24417259.0,21258415.0,19960225.0,430562.0,1515635.0,23002814.0,31767323.0,58607132.0,16702189,74332134.0,41909186.0,366062,16803443.0,25650789.0,21839980.0,27728721.0,23852327.0,4629,2227,929,657,868,981,1194,1136,1091,10,201,847,1721,3159,918,4213,2349,37,1079,1335,1238,1349,1523
2024-01-01,성원중학교,치킨전문점,75843079.0,3968,49479617.0,26363462.0,7730190.0,8785650.0,9879423.0,9136928.0,13947426.0,14926434.0,11437028.0,3976639.0,0.0,2007965.0,6225223.0,40664518.0,22968734,42628240.0,25694955.0,585972,7364155.0,17277739.0,12929335.0,21174504.0,8991490.0,2642,1326,459,452,516,516,699,699,627,218,0,59,305,2190,1196,2408,1249,24,468,1095,648,967,453
2024-01-01,성원중학교,분식전문점,241360242.0,9975,173300395.0,68059847.0,23655014.0,33349180.0,47629977.0,37217010.0,31449214.0,34290980.0,33768867.0,0.0,1696326.0,39995694.0,45707029.0,125306922.0,28654271,124518094.0,91222660.0,94483,27806061.0,44560539.0,50910644.0,48197608.0,44171418.0,7318,2657,856,1664,1460,1856,1482,1452,1205,0,192,2769,2017,4340,657,4768,4781,11,1356,2497,2162,1997,1524
2024-01-01,성원중학교,호프-간이주점,49282664.0,930,36491595.0,12791069.0,2596104.0,11313485.0,7044149.0,6777599.0,8760258.0,8522619.0,4268450.0,5542611.0,0.0,0.0,629610.0,11421552.0,31688891,31821401.0,14874574.0,0,1709950.0,6754226.0,8780038.0,19199852.0,10251910.0,668,262,69,182,136,133,148,165,97,122,0,0,11,272,525,597,276,0,46,160,109,319,239
2024-01-01,성원중학교,커피-음료,77456245.0,7893,61014878.0,16441367.0,11640595.0,12046625.0,12730102.0,11329232.0,13268324.0,10925614.0,5515753.0,438771.0,4356181.0,22357291.0,23683779.0,21425626.0,5194597,25275794.0,32665028.0,70725,10843619.0,13524818.0,6479508.0,15342942.0,11679202.0,5902,1991,1331,1143,1142,973,1313,1097,894,44,856,2239,2085,2096,573,3440,3311,7,1259,1507,764,1335,1878
2024-01-01,성원어린이공원,한식음식점,745096732.0,28987,719465977.0,25630755.0,132880937.0,136553015.0,168186229.0,134616817.0,147228979.0,14084860.0,11545895.0,1834132.0,4881570.0,461499134.0,37231732.0,155007631.0,84642533,289504045.0,122037162.0,315511,56147937.0,132141426.0,85943885.0,81958513.0,55033935.0,28376,611,5745,5822,6218,5633,4958,347,264,35,157,23374,1790,2952,679,14705,6392,23,3615,7753,4384,3865,1462
2024-01-01,성원어린이공원,호프-간이주점,168000000.0,3527,126454744.0,41545256.0,27051761.0,16691158.0,31629193.0,24100786.0,26981846.0,22376982.0,19168274.0,9069427.0,0.0,0.0,3736636.0,76058362.0,79135575,95430214.0,47167644.0,336428,18434580.0,42259944.0,26581091.0,40040675.0,14945137.0,2542,985,553,347,561,481,600,534,451,170,0,0,118,1618,1621,2027,1087,10,408,922,562,857,357
2024-01-01,성원어린이공원,커피-음료,24000000.0,2964,20892851.0,3107149.0,3500623.0,4296192.0,4212517.0,4856309.0,4027210.0,1805506.0,1301643.0,0.0,4415830.0,11405057.0,6155844.0,2023269.0,0,8298768.0,10019505.0,9847,3872053.0,7945003.0,3564062.0,2085158.0,842150.0,2639,325,472,572,530,563,502,176,149,0,741,1300,659,264,0,1095,1387,2,582,1093,454,256,96
2024-01-01,답십리역 6번,한식음식점,164780123.0,2815,142695556.0,22084567.0,17645601.0,30595745.0,40551492.0,29261084.0,24641634.0,22084567.0,0.0,0.0,1039514.0,66586042.0,2960652.0,81827889.0,12366026,70763351.0,38635830.0,0,3466051.0,21256468.0,18239174.0,41913029.0,24524460.0,2436,379,436,504,407,586,503,379,0,0,80,1793,103,763,76,1399,989,0,117,355,489,650,776
2024-01-01,성수동카페거리,한식음식점,6538278099.0,209852,4711143232.0,1827134867.0,805229083.0,921461664.0,964464252.0,941429915.0,1078558318.0,1070128929.0,757005938.0,174434742.0,59944685.0,2226692651.0,578368807.0,2362257290.0,1136579924,2650416126.0,2780731616.0,49912904,1930049810.0,1810989521.0,785635710.0,590466597.0,264093190.0,164342,45510,30461,33471,33760,32790,33860,25701,19809,3357,2607,108722,21196,54854,19116,90001,88399,1638,57934,58678,29496,20482,10182
2024-01-01,성수동카페거리,중식음식점,196745375.0,7478,168032030.0,28713345.0,26085392.0,36950450.0,31784956.0,36839009.0,36372223.0,19445945.0,9267400.0,0.0,224282.0,108547554.0,20381971.0,62447101.0,5144467,81745860.0,42946137.0,0,16606816.0,42730826.0,34163746.0,19848951.0,11341658.0,6330,1148,1015,1326,1283,1444,1262,644,504,0,7,5046,938,1424,63,4031,1851,0,1157,2278,1494,616,336
2024-01-01,성수동카페거리,양식음식점,444661788.0,11007,298340081.0,146321707.0,49157043.0,37406045.0,73881207.0,71773219.0,66122567.0,75562801.0,70758906.0,7183786.0,2942678.0,107217833.0,108170467.0,154725666.0,64421358,180673424.0,216555145.0,3029764,152816379.0,144410117.0,42622656.0,25801873.0,28547779.0,7266,3741,1362,1198,1468,1580,1658,2009,1732,112,299,3129,2717,3500,1250,3468,6918,82,4457,4129,803,674,240
2024-01-01,성수동카페거리,제과점,105782798.0,10947,85691178.0,20091620.0,13817456.0,16334684.0,17016820.0,20281532.0,18240686.0,10486926.0,9604694.0,0.0,14660932.0,23528327.0,23714938.0,40027652.0,3850949,36916830.0,39410767.0,112212,12354173.0,20272102.0,20759234.0,15026140.0,7803738.0,8796,2151,1452,1820,1811,1914,1799,1132,1019,0,2470,2697,2178,3206,396,4243,5157,28,1924,3187,2065,1387,811
2024-01-01,성수동카페거리,패스트푸드점,151240829.0,4338,92262994.0,58977835.0,6426413.0,19650495.0,20394899.0,22096000.0,23695187.0,35387964.0,23589871.0,4912545.0,0.0,54873174.0,20767126.0,53047746.0,17640238,63641473.0,75373524.0,3634503,52228399.0,38335498.0,22693023.0,16783505.0,5340070.0,2678,1660,183,540,559,660,736,949,711,84,0,1685,633,1480,456,1654,2242,114,1569,1012,592,452,156
2024-01-01,성수동카페거리,분식전문점,683064886.0,67777,458686124.0,224378762.0,80582860.0,80549040.0,92463932.0,101275863.0,103814429.0,126585152.0,97793610.0,12831844.0,6261594.0,220054909.0,128946855.0,232609351.0,82360333,256619486.0,325696478.0,12276300,215065997.0,178017334.0,80867476.0,74864635.0,21224223.0,44005,23772,7918,8237,8185,9356,10309,12704,11068,188,579,18535,17557,26469,4449,23414,39651,2027,26685,16606,8434,7484,1827
2024-01-01,성수동카페거리,호프-간이주점,619515699.0,22092,401605451.0,217910248.0,60748041.0,58791563.0,81287846.0,87574781.0,113203220.0,133041786.0,84868462.0,84320833.0,3989028.0,52653364.0,70022421.0,125772535.0,282757518,230307479.0,314127515.0,3506946,183300448.0,201826757.0,77411114.0,58312320.0,20077407.0,14002,8090,2320,2293,2653,3047,3689,4438,3652,1039,405,4732,6578,5564,3774,6540,14340,157,6168,7594,3384,2529,1048
2024-01-01,성수동카페거리,커피-음료,512478697.0,77119,422489662.0,89989035.0,74569759.0,87522812.0,84973007.0,91951315.0,83472769.0,50123718.0,39865317.0,3052105.0,93951347.0,189426907.0,143292660.0,71024620.0,11731058,208120897.0,242279170.0,3856939,147812376.0,162631028.0,68250389.0,52023689.0,15825647.0,69552,7567,12253,14527,14853,14819,13100,4484,3083,326,26179,27668,15965,5829,1152,38568,32288,357,19780,29706,12140,7118,1755
2024-01-01,성수2가3동주민센터,한식음식점,240393390.0,11027,234577775.0,5815615.0,44072586.0,41666561.0,40588514.0,56938429.0,51311685.0,5815615.0,0.0,290.0,6545487.0,188360947.0,7687549.0,29241296.0,8557821,91155081.0,48991522.0,0,23878129.0,25765846.0,45608258.0,32306895.0,12587478.0,10601,426,2126,2455,2061,2026,1933,426,0,29,458,9236,450,720,134,4887,3776,0,1368,1524,2283,2661,830
2024-01-01,성수2가3동주민센터,제과점,4000000.0,6,4000000.0,0.0,2000000.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0,2000000.0,2000000.0,0,0.0,2000000.0,0.0,2000000.0,0.0,6,0,3,0,0,3,0,0,0,0,0,0,6,0,0,3,3,0,0,3,0,3,0
2024-01-01,성수2가3동주민센터,커피-음료,292746219.0,24885,199084641.0,93661578.0,38720354.0,40302356.0,38919244.0,35392986.0,45749701.0,49924085.0,43737493.0,46623.0,7911816.0,71356310.0,99036233.0,96333502.0,18061735,96164890.0,188691802.0,1836354,133817105.0,93648779.0,26471664.0,23273426.0,5809363.0,17988,6897,3524,3472,3475,3536,3981,3691,3206,7,1300,6736,8243,7227,1372,8661,15562,134,11235,8593,2102,1577,584
2024-01-01,서울교통공사,한식음식점,612908165.0,14913,447629716.0,165278449.0,101535039.0,97030689.0,70321508.0,93173940.0,85568540.0,91676916.0,73601533.0,0.0,13762740.0,210419612.0,68224099.0,249539627.0,70962087,323740541.0,152861669.0,2345043,64737868.0,87731951.0,105884640.0,122873672.0,93029035.0,11745,3168,2195,2528,2269,2443,2310,1909,1259,0,981,6056,1868,4772,1236,8510,3528,70,1712,2107,2184,3124,2839
2024-01-01,서울교통공사,커피-음료,28774469.0,2721,28774469.0,0.0,6073141.0,5561610.0,5964142.0,6081724.0,5093852.0,0.0,0.0,0.0,77245.0,25836600.0,2860624.0,0.0,0,9291666.0,10894920.0,0,2895814.0,6001046.0,6513435.0,4343720.0,432569.0,2721,0,619,540,585,565,412,0,0,0,9,2411,301,0,0,1030,1124,0,301,747,609,429,69
2024-01-01,성수119안전센터,한식음식점,1177227842.0,27653,836857892.0,340369950.0,117697030.0,172558712.0,146991839.0,205252155.0,194358156.0,188986520.0,151383430.0,75097497.0,3192865.0,250443592.0,122975791.0,476953162.0,248564935,629856899.0,355598531.0,2940447,161394921.0,239977018.0,162833810.0,215162041.0,203147195.0,20287,7366,3438,4119,3907,4390,4433,4261,3105,1258,170,9197,2947,9796,4285,15318,9086,80,3759,5614,3714,5811,5424
2024-01-01,성수119안전센터,패스트푸드점,33138465.0,900,24400529.0,8737936.0,1741803.0,2882049.0,5246839.0,5592625.0,8937213.0,4741239.0,3996697.0,0.0,72717.0,11231296.0,6390530.0,13581250.0,1862672,11069686.0,8083829.0,0,2073472.0,5513583.0,3777466.0,6186196.0,1602802.0,582,318,76,82,116,123,185,162,156,0,6,192,138,489,75,430,301,0,81,227,180,174,70
2024-01-01,성수119안전센터,치킨전문점,109793558.0,3476,69926830.0,39866728.0,9696814.0,9969481.0,13685233.0,17094361.0,19480941.0,21985479.0,17881249.0,16081054.0,0.0,3908991.0,6614436.0,52484088.0,30704989,72755307.0,29122384.0,0,5294406.0,18905202.0,22392853.0,32960874.0,22324357.0,2153,1323,315,392,390,449,607,724,599,396,0,129,242,1704,1005,2228,1102,0,194,621,716,989,811
2024-01-01,성수119안전센터,분식전문점,165000000.0,15816,114989295.0,50010705.0,20343973.0,22509003.0,22147759.0,24870782.0,25117778.0,25944063.0,24066642.0,2604107.0,25931332.0,49856373.0,25444041.0,45441216.0,15722931,97555989.0,51027108.0,151268,14179980.0,32512685.0,35892834.0,41986679.0,23859649.0,11164,4652,1892,2281,2414,2353,2224,2405,2247,300,2125,4695,2599,4528,1569,9610,5194,18,1443,3293,3433,4060,2552
2024-01-01,성수119안전센터,호프-간이주점,336852022.0,3968,198922464.0,137929558.0,26498361.0,35861990.0,53009519.0,40105460.0,43447134.0,73084771.0,64844787.0,92396567.0,13681198.0,0.0,6113803.0,106865408.0,117795046,235296505.0,94266182.0,1301220,80109408.0,95735233.0,23997697.0,53140577.0,75278552.0,2361,1607,285,504,548,461,563,957,650,965,128,0,88,1350,1437,2645,1311,24,1099,1249,325,545,714
2024-01-01,성수119안전센터,커피-음료,108168578.0,5963,60992563.0,47176015.0,7976093.0,12710666.0,7949838.0,13912059.0,18443907.0,31284328.0,15891687.0,0.0,1567580.0,24482039.0,43370764.0,32696409.0,6051786,34406824.0,72175457.0,1302998,46474404.0,40266937.0,8697004.0,6798382.0,3042557.0,3207,2756,425,596,472,800,914,1547,1209,0,281,1542,2657,1392,91,1998,3925,59,2345,2144,587,415,373
2024-01-01,성동세무서,한식음식점,993893992.0,28561,933282791.0,60611201.0,164795489.0,180314730.0,210824308.0,221604040.0,155744224.0,44949919.0,15661282.0,572598.0,7503674.0,532109964.0,39091779.0,340456509.0,74159468,445998744.0,143966663.0,0,22844725.0,76611198.0,86977383.0,178975189.0,224556913.0,27024,1537,5094,5604,5903,5455,4968,1120,417,10,121,20009,1630,6016,775,15198,5055,0,1045,2700,3470,4839,8196
2024-01-01,성동세무서,커피-음료,19844064.0,2347,17876894.0,1967170.0,3300659.0,3756049.0,4118580.0,3504209.0,3197397.0,1308228.0,658942.0,0.0,5394120.0,9147199.0,4328074.0,974671.0,0,6141468.0,6442337.0,0,1458292.0,2973044.0,3090420.0,3007217.0,2054833.0,2094,253,349,460,468,424,393,149,104,0,579,1121,528,119,0,713,987,0,223,401,372,483,223
2024-01-01,경수초등학교,한식음식점,3356518405.0,103555,2660927197.0,695591208.0,386714864.0,588787387.0,635805890.0,509483280.0,540135776.0,423112325.0,272478883.0,43258051.0,35108449.0,1302260420.0,627128608.0,1037463379.0,311299498,1327318072.0,1190857236.0,72418548,799008859.0,608851143.0,452618130.0,323656887.0,261621739.0,87561,15994,15281,17844,18807,19121,16508,10198,5796,585,2178,61882,14757,19752,4401,49726,39819,1869,25034,25106,15960,13398,8174
2024-01-01,경수초등학교,중식음식점,173728729.0,9160,159857993.0,13870736.0,29369464.0,30768297.0,28562295.0,39609118.0,31548819.0,13870736.0,0.0,0.0,970978.0,123452450.0,16315489.0,30731970.0,2257842,82892284.0,35087953.0,954419,16197339.0,37822765.0,33631392.0,18633826.0,10740494.0,8572,588,1505,1782,1768,2055,1462,588,0,0,71,6917,864,1270,38,4669,2571,71,1233,2398,1950,1024,566
2024-01-01,경수초등학교,일식음식점,333691742.0,11292,214515381.0,119176361.0,35497110.0,43086860.0,41631575.0,41264720.0,53035116.0,67070872.0,52105489.0,0.0,0.0,152730712.0,59059667.0,121901363.0,0,101511670.0,192819571.0,2330312,124391549.0,98561844.0,35375776.0,27703234.0,5968524.0,7723,3569,1228,1727,1513,1528,1727,2055,1514,0,0,5753,1813,3726,0,3127,6652,85,4211,3269,1113,900,199
2024-01-01,경수초등학교,양식음식점,676983939.0,36990,398909659.0,278074280.0,68173861.0,74767619.0,69334589.0,79057000.0,107576590.0,151416946.0,126657334.0,37413.0,30728173.0,217994401.0,215270920.0,165131750.0,47821282,212285431.0,418170736.0,6011915,240179924.0,222704957.0,83098948.0,60862609.0,17597815.0,23935,13055,3816,4506,4658,4910,6045,6871,6184,8,2669,12306,12694,8669,644,11944,23072,341,12761,13462,4447,3136,872
2024-01-01,경수초등학교,호프-간이주점,143802251.0,5214,119902392.0,23899859.0,20674928.0,22109530.0,21658947.0,26862307.0,28596680.0,20781936.0,3117923.0,4556080.0,307479.0,828254.0,3173182.0,68394275.0,66542981,89954545.0,33133038.0,229917,15481238.0,34501815.0,28058884.0,23929188.0,20886543.0,3904,1310,722,659,775,880,868,884,426,264,45,106,345,2581,1873,3392,1357,56,1003,1698,836,642,512
2024-01-01,경수초등학교,커피-음료,403027089.0,43548,263425577.0,139601512.0,54825496.0,47059345.0,46884040.0,52970097.0,61686599.0,79611848.0,59989664.0,511010.0,40875161.0,138980221.0,128008174.0,84519653.0,10132870,122636344.0,260543052.0,13870765,158197873.0,119315748.0,52509806.0,30659870.0,8625335.0,31988,11560,6771,5980,5879,6817,6541,6659,4901,7,8847,17024,11545,5775,350,15300,27078,1558,16025,14684,5668,3186,1257
2024-01-01,성수초등학교,한식음식점,3155678342.0,155794,2785750917.0,369927425.0,509953740.0,575912527.0,633185977.0,559052171.0,507646502.0,229593143.0,140334282.0,41854301.0,112736917.0,1999273377.0,204872392.0,667094882.0,129846473,1501447405.0,635772717.0,3604513,350935178.0,613938493.0,416696993.0,455156230.0,296888710.0,142597,13197,26421,30883,30767,29947,24579,8065,5132,2063,6535,116008,8632,19171,3385,93382,37656,189,21590,42559,28031,21861,16807
